UserScreenName,UserName,Timestamp,Text,Embedded_text,Emojis,Comments,Likes,Retweets,Image link,Tweet URL
Tom Arnold,@TomArnold,2021-12-02T20:35:27.000Z,"Tom Arnold
@TomArnold
·
3 Dec 2021","The Handmaid’s Tale is produced by Donald Trump’s creator, business partner, best friend, anti LGBTQ, anti choice, anti people of color but pro insurrection & sexual assault, the never held accountable fake Hollywood Christian “Anything For Money” Mark Burnett.
55
208
810",,55,208,810,[],https://twitter.com/TomArnold/status/1466506320580788228
Ted Boutrous,@BoutrousTed,2021-12-02T22:40:03.000Z,"Ted Boutrous
@BoutrousTed
·
3 Dec 2021","We have just filed 
@MaryLTrump
’s motion to dismiss former President Donald Trump’s baseless SLAPP lawsuit against her and The New York Times and its reporters for publishing the truth about him and his finances and taxes. Here is our brief: https://gibsondunn.com/wp-content/uploads/2021/12/AS-FILED-2021-12-02-MOL-ISO-Mary-L-Trump-MTD.pdf….  1/3
33
667
3.5K",,33,667,3.5K,[],https://twitter.com/BoutrousTed/status/1466537673984643073
2022 NATIONAL CHAMPION GEORGIA BULLDOGS,@kevintbull,2021-12-02T22:16:35.000Z,"2022 NATIONAL CHAMPION GEORGIA BULLDOGS
@kevintbull
·
3 Dec 2021","Those fries voted for Donald Trump
#FTMF
@onlyonejj22
 · 3 Dec 2021
Be jealous…
4
5
11",,4,5,11,"['https://pbs.twimg.com/profile_images/1464401562772688896/tjhgoMWi_mini.jpg', 'https://pbs.twimg.com/media/FFojqzHXwAciuTO?format=jpg&name=small']",https://twitter.com/kevintbull/status/1466531770187276291
All In with Chris Hayes,@allinwithchris,2021-12-02T20:13:27.000Z,"All In with Chris Hayes
@allinwithchris
·
3 Dec 2021","A New Hampshire man who threatened to hang 6 members of Congress if they did not ""get behind Donald Trump"" will spend 33 months in federal prison, according to officials.
nbcnews.com
Man sentenced for threatening to hang 6 members of Congress if they didn't 'get behind' Trump
A New Hampshire man who threatened to hang six members of Congress if they did not ""get behind Donald Trump"" will spend 33 months in federal prison, according to officials.
11
70
269",,11,70,269,['https://pbs.twimg.com/card_img/1481695365732519937/XcHwNpr1?format=jpg&name=small'],https://twitter.com/allinwithchris/status/1466500781226479625
The Republican Accountability Project,@AccountableGOP,2021-12-02T22:21:18.000Z,"The Republican Accountability Project
@AccountableGOP
·
3 Dec 2021",".
@LindseyGrahamSC
 says “there has been no more influential person on conservatism and the Republican party than Donald Trump since Ronald Reagan” and unambiguously concludes that the GOP “is the party of Donald Trump.”
386
123
166",,386,123,166,['https://pbs.twimg.com/amplify_video_thumb/1466532099427610634/img/z7dBwhpRaqrKgecy.jpg'],https://twitter.com/AccountableGOP/status/1466532958932803586
63 Blue Vet,@63_vet,2021-12-02T22:31:38.000Z,"63 Blue Vet
@63_vet
·
3 Dec 2021","Senate Republicans only care about Senate Republicans. Just like Donald Trump only cares about Donald Trump. It’s no longer about the people. That’s the problem. VOTE THEM THE HELL OUT!
GIF
2
9
18",,2,9,18,['https://pbs.twimg.com/tweet_video_thumb/FFouUI0X0AMPLbI.jpg'],https://twitter.com/63_vet/status/1466535559074045956
ACTforAmerica,@ACTforAmerica,2021-12-02T23:00:32.000Z,"ACTforAmerica
@ACTforAmerica
·
3 Dec 2021","Waukesha parade suspect rapped ‘f**k Donald Trump’
brigittegabriel.com
Waukesha parade suspect rapped ‘f**k Donald Trump’ — Brigitte Gabriel
It appears that the Waukesha suspect Darrell Brooks is a career criminal and a supporter of Black Lives Matter…
22
74
118",,22,74,118,['https://pbs.twimg.com/card_img/1481987581680271366/Lp59-aI-?format=jpg&name=240x240'],https://twitter.com/ACTforAmerica/status/1466542829220601869
Khashoggi’s Ghost,@UROCKlive1,2021-12-02T22:37:14.000Z,"Khashoggi’s Ghost
@UROCKlive1
·
3 Dec 2021","Imagine someone who calls themselves a ""Christian"" worshipping at the altar of Donald Trump.

Oh ... I guess you don't have to imagine it. It's happening all over the country.

#ETTD. This will include the GOP. Will it also include Christianity in America?
Acyn
@Acyn
 · 3 Dec 2021
“I say to my Republican colleagues it’s time to show up to work and stop worshiping at the altar of Donald Trump for five minutes long enough to do your job”
18
79
272",,18,79,272,"['https://pbs.twimg.com/profile_images/1332231334761119745/wMzlpuHi_mini.jpg', 'https://pbs.twimg.com/ext_tw_video_thumb/1466518884190605317/pu/img/puTixeIw3C8WOa7h.jpg']",https://twitter.com/UROCKlive1/status/1466536966317502465
English Flowers,@FlowersEnglish,2021-12-02T23:13:15.000Z,"English Flowers
@FlowersEnglish
·
3 Dec 2021","Donald Trump complains that Boris Johnson is now ‘on the more liberal side’ WELL SAID HE IS LABOUR LITE-ON IMMIGRATION HE LIED AS WE KNOW, HE WANTS AMNESTY FOR 1.2 MILLION ILLEGALS. AND TORY HEAVY ON THE OLD WHITE FOLK/ETC.
msn.com
Donald Trump complains that Boris Johnson is now ‘on the more liberal side’
Donald Trump complains that Boris Johnson is now ‘on the more liberal side’ -
2
8
15",,2,8,15,['https://pbs.twimg.com/card_img/1481242161022521345/O4lwPOMU?format=jpg&name=small'],https://twitter.com/FlowersEnglish/status/1466546031609352195
tom,@lonestarmoocher,2021-12-02T23:55:58.000Z,"tom
@lonestarmoocher
·
3 Dec 2021","Donald Trump has finally cornered the Market on 
CLOWN TIES . 
Well done Lumpy
1
1
14",🌊,1,1,14,[],https://twitter.com/lonestarmoocher/status/1466556778699649024
Ben Collins,@oneunderscore__,2021-12-02T21:41:32.000Z,"Ben Collins
@oneunderscore__
·
3 Dec 2021","Meanwhile, Donald Trump was still attempting to overturn the election, using the lies against Freeman as ammo.

In a leaked call with Georgia’s Secretary of State, Trump called Freeman “a professional vote scammer and hustler.""
8
141
658",,8,141,658,[],https://twitter.com/oneunderscore__/status/1466522947548504065
Jarndyce&Jarndyce,@JarndyceJ,2021-12-02T21:07:27.000Z,"Jarndyce&Jarndyce
@JarndyceJ
·
3 Dec 2021","$FNMA and $FMCC ""shareholders hoping to be made whole in Collins v. Yellen have a new champion: former President Donald Trump"" who provided a key piece of evidence in support of their bid to have the GSEs released from Conservatorship.
housingwire.com
Trump comes to the aid of GSE investors - HousingWire
Fannie Mae and Freddie Mac shareholders hoping to be made whole in Collins v. Yellen have a new champion: former President Donald Trump.
20
43",,,20,43,['https://pbs.twimg.com/card_img/1481763925041590281/gaZVjPsS?format=jpg&name=small'],https://twitter.com/JarndyceJ/status/1466514373535535114
Brent01,@brent0111,2021-12-02T23:57:00.000Z,"Brent01
@brent0111
·
3 Dec 2021","Donald Trump: Joe Biden risked relations with Britain by removing Churchill bust from Oval Office. Was that as bad as the million and a half dollars damage that your Thugs done to our Capitol when they attacked it on Jan.6th?
6
27",,,6,27,[],https://twitter.com/brent0111/status/1466557040700973059
C. Edward Bayless AdjunctDespot,@AdjunctDespot,2021-12-02T22:56:22.000Z,"C. Edward Bayless AdjunctDespot
@AdjunctDespot
·
3 Dec 2021","Donald Trump never learned his lesson and Susan Collins is as laughable as ever..
2
1
24",☘ 🎄 🌊,2,1,24,[],https://twitter.com/AdjunctDespot/status/1466541782880030722
Junkyard Dog,@chatcher2,2021-12-02T23:26:50.000Z,"Junkyard Dog
@chatcher2
·
3 Dec 2021","No wonder Mark Meadows is cooperating against Donald Trump https://palmerreport.com/analysis/no-wonder-mark-meadows-is-cooperating-against-donald-trump/42844… via 
@PalmerReport
palmerreport.com
No wonder Mark Meadows is cooperating against Donald Trump
...
1
16
52",,1,16,52,['https://pbs.twimg.com/card_img/1481438404743254021/s3gR1oYH?format=jpg&name=240x240'],https://twitter.com/chatcher2/status/1466549447727280128
kaitlin,@thefactualprep,2021-12-02T22:57:30.000Z,"kaitlin
@thefactualprep
·
3 Dec 2021","this guy’s nomination should be sunk. it was a choice to act like a fool in reaction to donald trump.
Lyndsey Fifield
@lyndseyfifield
 · 2 Dec 2021
Dale Ho: “I want to assure you that I understand the role of a judge is to set aside whatever personal views that person may have”

@SenJohnKennedy: “Did you say Republicanism is “an anti-democratic virus?”
5
16",,,5,16,"['https://pbs.twimg.com/profile_images/970080118755463168/UtqCJLqK_mini.jpg', 'https://pbs.twimg.com/amplify_video_thumb/1466403246080155664/img/ojVCnZuhzYe-KCS6.jpg']",https://twitter.com/thefactualprep/status/1466542066733780995
PolitiFact,@PolitiFact,2021-12-02T23:15:51.000Z,"PolitiFact
@PolitiFact
·
3 Dec 2021","Fox News host Sean Hannity said on his TV show, ""If you look pre-COVID"" under former President Donald Trump, ""we didn't import a single barrel of oil from Saudi Arabia.” That’s False.
politifact.com
PolitiFact - Hannity falsely claims U.S. ‘didn’t import a single barrel’ of Saudi oil pre-pandemic...
Fox News host Sean Hannity falsely claimed that pre-COVID, the U.S. under Trump “didn’t import a single barrel” of Saudi oil. That’s False. In 2019, the U.S. imported about a half million barrels of...
5
56
127",,5,56,127,['https://pbs.twimg.com/card_img/1479605874557480962/rHG6in7_?format=jpg&name=240x240'],https://twitter.com/PolitiFact/status/1466546685946044419
Klaatu,@dbjdpb,2021-12-02T23:25:35.000Z,"Klaatu
@dbjdpb
·
3 Dec 2021","Actually,  if you stop and think about it, Donald Trump is dragging America through the sewer.
1
3
9",,1,3,9,[],https://twitter.com/dbjdpb/status/1466549135251628040
just walk away Mickée,@doeboyadeer,2021-12-02T23:35:19.000Z,"just walk away Mickée
@doeboyadeer
·
3 Dec 2021","let me tell you something jack. If you do not perform my predetermined version of kindness while we interact for 40 seconds  you have voted for 2016 presidential candidate Donald Trump and are trying to alpha male dominate me simultaneously
2
7",,,2,7,[],https://twitter.com/doeboyadeer/status/1466551584003817481
Nancy Crouse,@Nancy_Crouse,2021-12-02T22:42:12.000Z,"Nancy Crouse
@Nancy_Crouse
·
3 Dec 2021","Stephen Colbert And Jimmy Kimmel Unload On Donald Trump For Testing Positive For COVID-19 And Going To The Debate Anyway https://digg.com/2021/stephen-colbert-jimmy-kimmel-donald-trump-covid-test-video… via 
@Digg
digg.com
Stephen Colbert And Jimmy Kimmel Unload On Donald Trump For Testing Positive For COVID-19 And Going...
Stephen Colbert and Jimmy Kimmel both teed off on Donald Trump on Wednesday night after former White House chief of staff Mark Meadows revealed in a new book that the ex-president tested positive for...
5
9",,,5,9,['https://pbs.twimg.com/card_img/1480703502687293442/SDVZ3oDL?format=jpg&name=small'],https://twitter.com/Nancy_Crouse/status/1466538215066714117
RonSupportsYou,@RonSupportsYou,2021-12-02T23:20:07.000Z,"RonSupportsYou
@RonSupportsYou
·
3 Dec 2021","I prefer to see an indictment of Donald Trump for any Federal crime he committed, instead of just a subpoena. Subpoenas are okay but indictments are better.
Don Winslow
@donwinslow
 · 2 Dec 2021
Justice Dept has had a one hour AUDIO TAPE of Donald Trump pressuring Georgia Sec. of State Brad Raffensperger to change the state's vote totals from  2020 election since JANUARY.

A Federal crime. 

The @January6thCmte has same tape.

And Trump has not even received a subpoena.
5
6",,,5,6,"['https://pbs.twimg.com/profile_images/1312200651238072321/54qAE_Rr_mini.jpg', 'https://pbs.twimg.com/media/FFnYT0uUcAAaxPu?format=jpg&name=small']",https://twitter.com/RonSupportsYou/status/1466547757234081794
Cole Adam Davis,@COLEADAMDAVIS,2021-12-02T22:42:02.000Z,"Cole Adam Davis
@COLEADAMDAVIS
·
3 Dec 2021","The sun setting at 430 pm is really screwing with my productivity. Some one get joe Biden and Donald trump on the phone. I want to broker a bill that both party’s will agree on. Ending the time change.
2
9",,2,,9,[],https://twitter.com/COLEADAMDAVIS/status/1466538174562414595
Jake C,@JakeC80503952,2021-12-02T21:24:45.000Z,"Jake C
@JakeC80503952
·
3 Dec 2021","Replying to 
@JamesFLoveIV
The CIA has issued a report that shows that Donald Trump, while obsessing over his efforts to overturn the 2020 election, abandoned one of his primary duties as president: to stay fully informed about potential threats to the nation.
1
7
13",,1,7,13,[],https://twitter.com/JakeC80503952/status/1466518727164416001
Mr Producer,@RichSementa,2021-12-02T22:33:33.000Z,"Mr Producer
@RichSementa
·
3 Dec 2021","Donald Trump: “No, that’s not true. That’s an interesting one. More fake news.”
rumble.com
Trump: It’s Fake News That Melania Won’t Back Me If I Run In 2024
Donald Trump: “No, that’s not true. That’s an interesting one. More fake news. No, that’s not true.”
3
12",,,3,12,[],https://twitter.com/RichSementa/status/1466536038881390599
Tooocents,@tooocents,2021-12-02T21:49:41.000Z,"Tooocents
@tooocents
·
3 Dec 2021","Replying to 
@DonaldJTrumpJr
Jr., Uh Oh!
Secretary of State Brad Raffensperger, the state's top election official who refused former President Donald Trump's request to ""find"" him votes so he could win the state in the 2020 election, was interviewed by the January 6 select committee for four hours on Tuesday
2
4
128",,2,4,128,[],https://twitter.com/tooocents/status/1466525001436352522
Rachel Bitecofer,@RachelBitecofer,2021-12-02T22:35:54.000Z,"Rachel Bitecofer
@RachelBitecofer
·
3 Dec 2021","LOL 
@samstein
 & I both have the same ""emergency kid interruption"" go-to:

I have to go, we're talking about Donald Trump!
2
1
45",📈 🔭 🍌,2,1,45,[],https://twitter.com/RachelBitecofer/status/1466536632945807360
Oscar D. Sanchez,@Oscar_D_Sanchez,2021-12-02T22:02:28.000Z,"Oscar D. Sanchez
@Oscar_D_Sanchez
·
3 Dec 2021","Replying to 
@CNBC
Meeting Donald Trump is not a crime.  It would be different if she accused Donald Trump of sexual abuse.
2
37",🙄 🤨,,2,37,[],https://twitter.com/Oscar_D_Sanchez/status/1466528215753760769
KD,@Fly_Sistah,2021-12-02T22:46:23.000Z,"KD
@Fly_Sistah
·
3 Dec 2021","Replying to 
@JoyAnnReid
Like I said 4 years ago, Donald Trump did nothing to help his supporters but keep white people at the top of the racial caste system. People said I was being hyperbolic in 2016 when I said our rights would be systematically curtailed if he won. 
KD
@Fly_Sistah
 · 18 May 2019
Replying to @kimmaytube
Trump never hid his plan.  Hillary told everyone who would listen.  I worked the Clinton legal hotline & get out the vote campaign. People thought this was a game. 1st Roe v. Wade then Brown v. Board. They've signaled this already. I did my part & will focus on my family's safety
1
7
42",,1,7,42,"['https://pbs.twimg.com/media/FFoxheiXEAQK7PR?format=png&name=small', 'https://pbs.twimg.com/profile_images/1410273359200456705/biJaLmgj_mini.jpg', 'https://pbs.twimg.com/media/D63SDBTXkAMBfH_?format=jpg&name=120x120', 'https://pbs.twimg.com/media/D63SMw6XkAIn3zZ?format=jpg&name=120x120', 'https://pbs.twimg.com/media/D63SC-BW4AEFooq?format=jpg&name=120x120', 'https://pbs.twimg.com/media/D63SZP6WsAMNTMV?format=jpg&name=120x120']",https://twitter.com/Fly_Sistah/status/1466539269896474630
Samuel Lasky,@samuel_lasky,2021-12-02T21:28:29.000Z,"Samuel Lasky
@samuel_lasky
·
3 Dec 2021","Replying to 
@acnewsitics
I would assume they're portraying Donald Trump if he had slightly bigger titties.
1
1
115",,1,1,115,[],https://twitter.com/samuel_lasky/status/1466519663752450050
NewsBusters,@newsbusters,2021-12-02T23:25:00.000Z,"NewsBusters
@newsbusters
·
3 Dec 2021","On Twitter, government-controlled networks and officials can openly threaten violence to others without getting any kind of repercussions.

And yet Donald Trump remains banned.
newsbusters.org
Twitter Appears to Allow Extremist Officials, Entities to Violate Its Policies — Banned Trump
A government-controlled news outlet threatens another country with becoming “cannon fodder.” A ruler hurls insults at another nation and demands that allies sever all ties with that nation. A...
4
16
26",,4,16,26,['https://pbs.twimg.com/card_img/1482094275873628160/h8fUG7Bq?format=png&name=small'],https://twitter.com/newsbusters/status/1466548986697818114
The Campaign to Recall Chesa Boudin,@recallchesa,2021-12-02T22:13:47.000Z,"The Campaign to Recall Chesa Boudin
@recallchesa
·
3 Dec 2021","Chesa like Donald Trump is a great example of the bad things that happen in Democracy when we let our guard down.
2
4
29",,2,4,29,[],https://twitter.com/recallchesa/status/1466531067192492033
WTVC NewsChannel 9,@newschannelnine,2021-12-02T23:41:58.000Z,"WTVC NewsChannel 9
@newschannelnine
·
3 Dec 2021","175K IN SANCTIONS: Nine lawyers allied with former President Donald Trump were ordered Thursday to pay Detroit and Michigan a total of $175,000 in sanctions for abusing the court system with a sham lawsuit challenging the 2020 election results.
newschannel9.com
Lawyers allied with Trump ordered to pay $175K in sanctions
LANSING, Mich. (AP) — Nine lawyers allied with former President Donald Trump were ordered Thursday to pay Detroit and Michigan a total of $175,000 in sanctions for abusing the court system with a...
1
2
5",,1,2,5,['https://pbs.twimg.com/card_img/1482637897861845000/a2UtVMJE?format=jpg&name=small'],https://twitter.com/newschannelnine/status/1466553258084904960
FOX 11 Los Angeles,@FOXLA,2021-12-02T20:15:10.000Z,"FOX 11 Los Angeles
@FOXLA
·
3 Dec 2021","A book by Donald Trump's ex-chief of staff says Trump tested positive for COVID-19 three days before his first debate in September 2020 with Joe Biden and days earlier than that diagnosis was previously disclosed.
foxla.com
Trump tested positive for COVID-19 days before debate with Biden, Mark Meadows says in book
A book by Donald Trump's ex-chief of staff says Trump tested positive for COVID-19 three days before his first debate in September 2020 with Joe Biden and days earlier than that diagnosis was...
7
3
8",,7,3,8,['https://pbs.twimg.com/card_img/1481849120361009153/Kte2KIFL?format=jpg&name=small'],https://twitter.com/FOXLA/status/1466501214800076801
Donnie Loves Chachi Ⓥ,@JUConnor25,2021-12-02T21:46:50.000Z,"Donnie Loves Chachi Ⓥ
@JUConnor25
·
3 Dec 2021","Replying to 
@RepMTG
Donald Trump Built a National Debt So Big (Even Before the Pandemic) That It’ll Weigh Down the Economy for Years
propublica.org
Donald Trump Built a National Debt So Big (Even Before the Pandemic) That It’ll Weigh Down the...
The “King of Debt” promised to reduce the national debt — then his tax cuts made it surge. Add in the pandemic, and he oversaw the third-biggest deficit increase of any president.
10
8
26",,10,8,26,['https://pbs.twimg.com/card_img/1481774209474994181/49DJPptA?format=jpg&name=small'],https://twitter.com/JUConnor25/status/1466524282561781762
Chris Katje (Chrisopedia),@chriskatje,2021-12-02T23:32:48.000Z,"Chris Katje (Chrisopedia)
@chriskatje
·
3 Dec 2021","Neutral Video Platform Rumble Going Public Via SPAC: What Investors Should Know And It's Connection To Donald Trump $CFVI $TWTR $DWAC https://benzinga.com/z/24411616#.YalXjTT12aQ.twitter… via 
@benzinga
 #spacs #spacsquad
benzinga.com
Neutral Video Platform Rumble Going Public Via SPAC: What Investors Should Know And It's Connection...
A video platform created to be neutral and attract big names free from censorship announced a SPAC merger to go public. The SPAC Deal: Rumble Inc announced a SPAC merger with CF...
3
5",,,3,5,['https://pbs.twimg.com/card_img/1482353977194958854/6IY_npnO?format=png&name=small'],https://twitter.com/chriskatje/status/1466550949980352523
Ty Webb,@Ty___Webb,2021-12-02T21:47:20.000Z,"Ty Webb
@Ty___Webb
·
3 Dec 2021","Replying to 
@MuellerSheWrote
I know I’m beating a dead horse, but if Federal judges are willing to say this, can we count on Garland and DOJ to follow through with charges for Donald Trump?
1
2
11",,1,2,11,[],https://twitter.com/Ty___Webb/status/1466524408596492291
Human Rights Watch Watcher,@queeralamode,2021-12-03T21:52:43.000Z,"Human Rights Watch Watcher
@queeralamode
·
4 Dec 2021","Joe Biden’s America sure looks a lot like Donald Trump’s America.
14
442
1.4K",,14,442,1.4K,['https://pbs.twimg.com/media/FFtvAHJUcAIlj7S?format=jpg&name=small'],https://twitter.com/queeralamode/status/1466888153805963267
NovElection2024,@NovElection2024,2021-12-03T22:42:14.000Z,"NovElection2024
@NovElection2024
·
4 Dec 2021","Donald Trump said a lot of effort was put into rigging the 2020 Election…

…was it really?
Yes
72%
No
28%
714 votes
·
Final results
62
45
27",,62,45,27,[],https://twitter.com/NovElection2024/status/1466900611253870592
Palmer Report,@PalmerReport,2021-12-03T20:42:30.000Z,"Palmer Report
@PalmerReport
·
4 Dec 2021","Full story: Donald Trump has a Fifth Amendment problem
palmerreport.com
Donald Trump has a Fifth Amendment problem
...
11
183
541",,11,183,541,['https://pbs.twimg.com/card_img/1481169970180796416/jQo8a9KO?format=jpg&name=240x240'],https://twitter.com/PalmerReport/status/1466870481898852360
#TuckFrump,@realTuckFrumper,2021-12-03T22:15:09.000Z,"#TuckFrump
@realTuckFrumper
·
4 Dec 2021","Donald Trump: ‘Nancy Pelosi is very bad for Christianity’
deadstate.org
Donald Trump: ‘Nancy Pelosi is very bad for Christianity’
During an appearance on the Victory Channel's FlashPoint program, former president Donald Trump was askedabout his infamous nickname for House Speaker Nancy Pelosi, ""Crazy Nancy.""FlashPoint host
251
56
116",,251,56,116,['https://pbs.twimg.com/card_img/1482212715313745922/nF9RAStx?format=jpg&name=small'],https://twitter.com/realTuckFrumper/status/1466893795979522050
Sharri Markson,@SharriMarkson,2021-12-03T23:32:18.000Z,"Sharri Markson
@SharriMarkson
·
4 Dec 2021","Exclusive: Donald Trump tells me the risk of China ­invading Taiwan has escalated under the “weak leadership” of Joe Biden, in the wake of Afghanistan’s collapse. 
Trump predicts “bad things” could unfold in Taiwan.
You can listen to our interview here
theaustralian.com.au
Trump’s China swipe in new podcast series
Former US president Donald Trump says the risk of China invading Taiwan has escalated under the weak leadership of his successor, Joe Biden, in the wake of Afghanistans collapse.
18
51
130",,18,51,130,['https://pbs.twimg.com/card_img/1481967479677235202/Hb1XLSG2?format=jpg&name=small'],https://twitter.com/SharriMarkson/status/1466913210808684544
Charles Campisi,@1813Doncarlo,2021-12-03T21:42:10.000Z,"Charles Campisi
@1813Doncarlo
·
4 Dec 2021","Donald Trump in 2016 mocked anyone pleading the 5th Amendment: 
""If you're innocent, why are you taking the 5th Amendment?""
In 2021,  w/Trump directly implicated in serious crime of staging a coup to overturn an election & crush American democracy, Trump sings a different tune.
2
29
48",,2,29,48,[],https://twitter.com/1813Doncarlo/status/1466885495397433352
Palmer Report,@PalmerReport,2021-12-03T20:36:46.000Z,"Palmer Report
@PalmerReport
·
4 Dec 2021","Donald Trump has a Fifth Amendment problem
palmerreport.com
Donald Trump has a Fifth Amendment problem
...
5
47
168",,5,47,168,['https://pbs.twimg.com/card_img/1481169970180796416/jQo8a9KO?format=jpg&name=240x240'],https://twitter.com/PalmerReport/status/1466869036810129414
Bobby Paulk,@bobby_paulk,2021-12-03T21:08:28.000Z,"Bobby Paulk
@bobby_paulk
·
4 Dec 2021","Donald Trump's colonoscopy results are back, they confirm Lindsey Graham and Kevin McCarthy are both doing well.
12
11
60",🌊,12,11,60,[],https://twitter.com/bobby_paulk/status/1466877017492705290
Dennis S Brotman #DemCast #DemCastGA,@DenbrotS,2021-12-03T20:20:09.000Z,"Dennis S Brotman #DemCast #DemCastGA
@DenbrotS
·
4 Dec 2021","The Trump allegations
A list of the sexual misconduct accusations made against Donald Trump. He has denied the allegations
by Lucia Graves and Sam Morris

https://theguardian.com/us-news/ng-interactive/2017/nov/30/donald-trump-sexual-misconduct-allegations-full-list…
2
21
14",,2,21,14,['https://pbs.twimg.com/media/FFtZz-CXwAAgufa?format=jpg&name=small'],https://twitter.com/DenbrotS/status/1466864857052028931
Charles Campisi,@1813Doncarlo,2021-12-03T21:33:24.000Z,"Charles Campisi
@1813Doncarlo
·
4 Dec 2021","Donald Trump has no legal basis to claim executive privilege.
Therefore, Mark Meadows can't argue he has a right to refuse to testify to Jan. 6 Cmte. because he's protected by Trump's (baseless) claim of executive privilege.  Meadows must be held in criminal contempt & indicted.
5
15",,,5,15,[],https://twitter.com/1813Doncarlo/status/1466883289910759424
Noah Bookbinder,@NoahBookbinder,2021-12-03T20:49:03.000Z,"Noah Bookbinder
@NoahBookbinder
·
4 Dec 2021","It is telling that some who helped Donald Trump with his attempt to overturn the 2020 election, including John Eastman, who came up with a step by step plan to overturn the election, are asserting their 5th amendment right not to incriminate themselves.
politico.com
Eastman takes the Fifth with Jan. 6 committee
The attorney, who helped former President Donald Trump contest the 2020 election, asserted his right against self-incrimination in a Dec. 1 letter to the Capitol riot panel.
2
23
62",,2,23,62,['https://pbs.twimg.com/card_img/1479847183465664513/7aRfXmOU?format=jpg&name=small'],https://twitter.com/NoahBookbinder/status/1466872130428153870
And Justice For All--Now!,@MORNINGMANIAC,2021-12-03T23:03:46.000Z,"And Justice For All--Now!
@MORNINGMANIAC
·
4 Dec 2021","Replying to 
@PalmerReport
Donald Trump: ""If you're not guilty, why are you taking the 5th?"" Well that didnt age well...
GIF
1
8
37",,1,8,37,['https://pbs.twimg.com/tweet_video_thumb/FFt_QixXMAUkpbU.jpg'],https://twitter.com/MORNINGMANIAC/status/1466906031519326208
#AusOpen Goof!™,@MetsFanInPhilly,2021-12-03T22:52:38.000Z,"#AusOpen Goof!™
@MetsFanInPhilly
·
4 Dec 2021","Donald Trump and his #MAGA cult
UberFacts
@UberFacts
 · 3 Dec 2021
What has no reason to exist in 2021, but still does? 
2
1
17",💭,2,1,17,['https://pbs.twimg.com/profile_images/1340165521992372226/zJ0Zo4rD_mini.jpg'],https://twitter.com/MetsFanInPhilly/status/1466903229183234055
ACDCJon,@AcdcJon,2021-12-03T21:38:31.000Z,"ACDCJon
@AcdcJon
·
4 Dec 2021","It is disgusting that in 2021 we have had the worst year for school shootings but media will focus on books about Donald Trump when Donald Trump was not popular in popular vote or opinion polls.
2
5",,,2,5,[],https://twitter.com/AcdcJon/status/1466884580154171397
Will DiBugno,@DCLongIslander,2021-12-03T23:16:29.000Z,"Will DiBugno
@DCLongIslander
·
4 Dec 2021",".
@GlennYoungkin
 once again with the right position, same as Donald Trump’s ironically: encourage folks to get vaccinated when they can, but no mandates while being respectful of folks to make their own choices. Pro vaccine while being against mandates. This is how it’s done.
Glenn Youngkin
@GlennYoungkin
 · 3 Dec 2021
I received my COVID-19 booster vaccine this morning. It’s YOUR decision, but I encourage every Virginian to join me. Together, we can help keep our communities safe.
4
28",,,4,28,['https://pbs.twimg.com/profile_images/1455183212146302981/IcStC9kR_mini.jpg'],https://twitter.com/DCLongIslander/status/1466909233736208385
Mark Krikorian,@MarkSKrikorian,2021-12-03T20:41:34.000Z,"Mark Krikorian
@MarkSKrikorian
·
4 Dec 2021","Donald Trump persuades Hispanics to vote Republican, and the Bush crowd says that's proof the GOP needs to double-down on the old, failed approach. Unbelievable.
rollcall.com
GOP faces opportunity to take on immigration, if it wants - Roll Call
With Democratic efforts faltering, some see a chance for Republican lawmakers to expand upon gains the party has made with Latino voters.
6
13",,,6,13,['https://pbs.twimg.com/card_img/1481633655491477513/QmHrSj9Y?format=jpg&name=small'],https://twitter.com/MarkSKrikorian/status/1466870245734625281
Paul Morrison,@chessclubgringo,2021-12-03T23:28:28.000Z,"Paul Morrison
@chessclubgringo
·
4 Dec 2021","Replying to 
@RudyLRomeiro
, 
@USMarshalsHQ
 and 
@shannonrwatts
Assume they’re armed:
‘Jennifer Crumbley [Ethan Crumbley’s mother] wrote an open letter to then president-elect Donald Trump on her blog in November 2016…“As a female and a Realtor, thank you for allowing my right to bear arms,” she wrote.’
independent.co.uk
Michigan school shooting suspect’s mom wrote blog to Trump praising support for guns
A clearer picture is emerging of Michigan school shooting suspect Ethan Crumbley
2
19
56",,2,19,56,['https://pbs.twimg.com/card_img/1479251759012843525/1i7MxefN?format=jpg&name=small'],https://twitter.com/chessclubgringo/status/1466912247461019650
CHANOS,@excitebikee,2021-12-03T23:57:38.000Z,"CHANOS
@excitebikee
·
4 Dec 2021","In 100 years, civilization will laugh at us for electing Donald Trump and 99 year old Joe Biden back to back
1
1
18",,1,1,18,[],https://twitter.com/excitebikee/status/1466919589875437572
nate | itsGatekeeperino,@itsNaterino,2021-12-03T22:11:59.000Z,"nate | itsGatekeeperino
@itsNaterino
·
4 Dec 2021","a list of people i think princess diana would've had twitter beef with: a thread

azealia banks
jk rowling
donald trump
hillary clinton
tony blair
david cameron
boris johnson
nintendo of america
rupaul
laurence fox
katie hopkins
keemstar
2
4
16",,2,4,16,[],https://twitter.com/itsNaterino/status/1466892998768267264
